2.01,0.93,0.18,-1.57,-0.46,2.86,1.80,-1.16,0.85,0.09,-1.65,0.18,2.44,0.76
0.82,0.48,-0.24,-1.72,0.06,1.61,0.49,-2.20,0.58,-0.40,-1.32,0.96,1.51,0.89
